"dataset_ID","meantimes","Achillea","Alchemilla","Anthemis","Apiaceae","Arenaria","Armeria","Armeria.Limonium","Aster","Asteraceae","Bistorta","Bistorta.officinalis.B..vivipara","Bistorta.vivipara","Botrychium","Botrychium.lunaria","Brassica","Brassicaceae","Campanula","Campanulaceae","Caprifoliaceae","Centaurea.jacea","Centaurea.nigra","Centaurea.scabiosa","Cerastium","Cerastium.fontanum","Cichorieae","Cichorioideae","Cirsium","Cirsium.Carduus","Dianthus","Dipsacoideae","Euphrasia","Fabaceae","Galium","Gentiana","Gentiana.campestris","Gentiana.nivalis","Gentiana.pneumonanthe","Gentiana.purpurea","Gentianaceae","Gentianella.campestris","Gentianella.detonsa","Geraniaceae","Geranium","Geranium.sylvaticum","Geum","Geum.rivale","Helianthemum","Hypericum","Hypericum.calycinum","Hypericum.perforatum","Hypericum.pulchrum","Knautia.arvensis","Lathyrus","Onobrychis","Pimpinella","Pimpinella.saxifraga","Plantago","Plantago.lanceolata","Plantago.media","Poaceae","Polygala","Primula","Primula.farinosa","Ranunculus","Ranunculus.acris","Rhinanthus","Rubiaceae","Rumex.acetosa","Rumex.acetosa.R..acetosella","Rumex.acetosella","Sanguisorba","Sanguisorba.officinalis","Serratula","Silene.vulgaris","Stellaria","Succisa","Succisa.pratensis","Taraxacum","Thalictrum","Trifolium","Trifolium.pratense","Trifolium.repens","Urtica","Veronica","Vicia","Vicia.cracca","Vicia.Lathyrus","Vicia.sylvatica","Viola.palustris"
"45713",5892.886,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"2",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"58",NA,NA,NA,NA,"1","0","0","0","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,"0"
"45713",6013.493,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"3",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"40",NA,NA,NA,NA,"1","0","0","2","1","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,"0"
"45713",6209.909,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"2",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"30",NA,NA,NA,NA,"0","0","0","0","2","0",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",6348.132,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"35",NA,NA,NA,NA,"0","0","0","1","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,"0"
"45713",6467.631,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"56",NA,NA,NA,NA,"0","0","0","2","2","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",6584.746,"0","0",NA,"1",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"39",NA,NA,NA,NA,"0","0","0","0","1","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,"0"
"45713",6696.021,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"2",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"36",NA,NA,NA,NA,"0","0","0","1","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",6799.476,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"56",NA,NA,NA,NA,"0","0","0","1","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,"0"
"45713",6906.703,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"3",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"40",NA,NA,NA,NA,"0","0","0","1","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"1"
"45713",7018.688,"0","1",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"50",NA,NA,NA,NA,"0","0","0","0","1","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",7130.964,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"3",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"59",NA,NA,NA,NA,"1","0","0","3","1","0",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,"0","1",NA,NA,NA,NA,"0"
"45713",7244.46,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"2",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"54",NA,NA,NA,NA,"1","0","0","1","1","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",7353.746,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"2",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"41",NA,NA,NA,NA,"0","0","0","1","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",7461.66,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"2",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"17",NA,NA,NA,NA,"0","0","0","1","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",7568.511,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"58",NA,NA,NA,NA,"0","0","0","1","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,"0"
"45713",7675.755,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"58",NA,NA,NA,NA,"1","0","0","4","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",7785,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"56",NA,NA,NA,NA,"0","0","0","2","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",7895.796,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"50",NA,NA,NA,NA,"0","0","0","3","1","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",8004.64,"0","0",NA,"1",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"35",NA,NA,NA,NA,"1","0","0","0","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",8059.122,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"55",NA,NA,NA,NA,"0","0","0","4","1","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",8115.091,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"48",NA,NA,NA,NA,"0","0","0","1","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",8172.951,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"46",NA,NA,NA,NA,"0","0","0","1","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",8234.243,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"57",NA,NA,NA,NA,"0","0","0","0","1","0",NA,NA,NA,"1",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",8301.342,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"34",NA,NA,NA,NA,"0","0","0","0","1","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",8382.123,"0","0",NA,"0",NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"2",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"53",NA,NA,NA,NA,"1","0","0","3","1","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",8459.218,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"57",NA,NA,NA,NA,"1","0","0","1","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",8527.597,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"3",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"47",NA,NA,NA,NA,"1","0","0","7","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",8571.126,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"49",NA,NA,NA,NA,"0","0","0","4","1","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",8610.786,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"5",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"67",NA,NA,NA,NA,"0","0","0","4","3","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",8648.053,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"54",NA,NA,NA,NA,"0","0","0","2","3","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",8685.584,"0","0",NA,"1",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"67",NA,NA,NA,NA,"0","0","0","3","3","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"1"
"45713",8723.618,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"2",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"49",NA,NA,NA,NA,"0","0","0","7","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",8767.148,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"49",NA,NA,NA,NA,"0","0","0","2","0","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",8831.298,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"50",NA,NA,NA,NA,"0","0","0","3","1","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45713",8916.968,"0","0",NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"52",NA,NA,NA,NA,"0","0","0","2","4","0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,"0"
"45716",12.856,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"109",NA,NA,NA,"0","1",NA,"0","0","6","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"6","0",NA,NA,NA,NA,"0"
"45716",167.557,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"117",NA,NA,NA,"0","3",NA,"0","4","6","1",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"8","0",NA,NA,NA,NA,"0"
"45716",294.029,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"3",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"106",NA,NA,NA,"0","1",NA,"0","7","4","2",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"5","0",NA,NA,NA,NA,"0"
"45716",415.881,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,"2",NA,"7",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"174",NA,NA,NA,"2","7",NA,"0","6","9","1",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"6","0",NA,NA,NA,NA,"0"
"45716",529.931,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,"5",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"110",NA,NA,NA,"0","3",NA,"0","1","6","1",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5","0",NA,NA,NA,NA,"0"
"45716",641.499,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"5",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"104",NA,NA,NA,"0","2",NA,"0","6","5","1",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,NA,NA,NA,"0"
"45716",750.948,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"5",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"81",NA,NA,NA,"0","5",NA,"0","0","8","2",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7","0",NA,NA,NA,NA,"0"
"45716",859.819,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,"6",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0",NA,NA,NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"86",NA,NA,NA,"0","5",NA,"0","4","5","1",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5","0",NA,NA,NA,NA,"0"
"45716",966.127,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"6",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"91",NA,NA,NA,"1","1",NA,"0","3","7","2",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5","0",NA,NA,NA,NA,"0"
"45716",1071.987,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"2",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"75",NA,NA,NA,"0","4",NA,"0","5","4","4",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4","0",NA,NA,NA,NA,"0"
"45716",1176.913,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,"4",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"114",NA,NA,NA,"0","0",NA,"0","5","9","1",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2","0",NA,NA,NA,NA,"0"
"45716",1283.307,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"4",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"85",NA,NA,NA,"0","1",NA,"0","7","5","1",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"6","0",NA,NA,NA,NA,"0"
"45716",1388.072,"2","0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,"1",NA,"2",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"96",NA,NA,NA,"0","3",NA,"0","10","5","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"10","0",NA,NA,NA,NA,"0"
"45716",1494.522,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,"3",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"110",NA,NA,NA,"0","4",NA,"0","10","7","3",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"5","1",NA,NA,NA,NA,"0"
